ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
sold_acees-arena-tour-v_1774788763185_32000,1774788763185,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-03-29 12:52:43,2026-08-29 04:01:17,2026-08-27 07:17:28,,sold,1,32000,"2連中の1枚 すり替え無し
該当名義/下3桁提示可/変更ボタンあり/着ブロなし

入場後、当方が連番内の座席選択後にチケットお渡しします。チケットお渡し後はサイ...",False,2026-03
jbtx8hz39l,1774568410354,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,少人数ランダム配布,y,5.0,,ランダム,2026-03-26 23:40:10,2026-08-28 04:01:10,,,deleted,1,11000,"プライベート出品にするため、メッセージください。
少人数ランダム配布/該当名義/有効期限内/変更ボタン有/着ブロ希望なし/初期当選/座席未定
ランダム配布であることをご理解のうえご購入ください。
・当日は集合後、同時入場していただきます。
・同時入場後、チケットを回収し、一度解散させて頂きます。解散後は自由に行動して頂いて構いません。会場内にて再集合して頂きチケットをお渡し致します。
・チケットお渡しの際に受け取り完了通知をお願いします。受け取り通知を確認できない場合、チケットはお渡しできません。
なお、ランダムですのでお席はお選びいただけません。
＜待ち合わせについて＞
・当日は指定の時間・場所へ集合ください。
・大幅に遅刻をされた場合、遅刻の理由に関わらず先に入場する可能性がありますが、その場合も必ず受取通知していただきます。
＜入場について＞
・入場の際、端末をお借りする場合がございます。QRコードが開ける端末をお持ちください。
・また入場前に身分証をお預かりする場合がございます。予めご了承ください。身分証は封筒に入れ問題がなければ開封いたしません。チケットをお渡しする際にお返しいたします。
・連番の場合、入場時はご同行者様と別れてご入場となる場合がございますが、お渡しするチケットは連番になります。
＜注意事項＞
・名義数を含め、所持名義についての詳細は一切お答えいたしません。
・入場後、チケットお渡しまでにお時間いただきますのでご了承のうえで購入お願いいたします。チケットお渡しのお時間に関するクレームは受け付けません。
・ランダムエラー、通信障害、端末の不具合等、検温チェック、遅刻等の公演中止以外の理由で入場できない場合の返金はいたしません。なお、1分でも開演した場合は公演中止とみなしません。
・遅刻された場合は購入者様のご都合でキャンセルとし、返金は致しません。
・席種、日付間違い、出演メンバーの変更や出演見合わせ、体調不良、冠婚葬祭等如何なる理由でも返金は致しません。
・クレームやキャンセルは一切受け付けません。
・如何なる場合でも送金停止は受け付けません。また、解散後の返金も一切応じません。
・日本語で意思の疎通がとれる日本人女性の方のみ購入可能です。
購入された時点で全ての内容に同意いただいたとみなします。",True,2026-03
sold_acees-arena-tour-v_1774277261923_25000,1774277261923,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,2名義中2番手,,,,,2026-03-23 14:47:41,2026-08-29 04:01:17,2026-08-27 07:17:28,,sold,2,25000,"2名義中2番手
該当1非該当1/有効期限内/着ブロ希望なし/すり替えなし/下3桁提示可/サイチェン可

当方が座席を選択後、残りの2連をお渡しします。座席選択権...",False,2026-03
6o1zhwan7h,1773904353206,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,座席未定⭐️ランダム配布,ま,5.0,,ランダム,2026-03-19 07:12:33,2026-08-27 15:01:14,,,deleted,1,12000,"条件あり、ランダム配布
上乗せで早渡し、中相場買取可能です。
全て有効期限内名義
複数名義所持の為、ランダムでのお譲りになります。入場後はチケットを回収し、こちらで座席を選ばせて頂いた後に順次配布致します。
開演時間までにチケットをお渡し致します。チケットお渡し次第、受取連絡お願い致します。
連番でご購入の場合は連番にてお渡し致します。
公演当日は、入場指定時間の約20分前に会場付近にて待ち合わせ後、同時入場していただきます。 ご入金後、当日繋がる電話番号、こちらがお呼びさせていただくあだ名を事前にご連絡お願いいたします。
当日集合より大体1時間前までに服装写真で送付お願いします。
詳しい待ち合わせ場所、時間等は連絡ボードにてお知らせ致します。
また、時間厳守でお願い致します。万が一遅れた場合先に入場させていただきますが如何なる場合でも受取連絡はしていただきますのでご了承下さい。
落札後のキャンセル、座席のクレーム、遅刻、体調不良、コロナ関連、本人確認やランダムエラー等で入場できない等、公演中止以外は如何なる場合でも返金対応は致しません。
公演中止の場合は規定に従い返金対応致します。
座席をお渡し後の受取連絡なし、送金停止等は一切お受けできません。
代理購入はご遠慮下さい。
上記の内容を全てご理解いただける日本人女性のみご購入お願い致します",True,2026-03
sold_acees-arena-tour-v_1774567997858_25000,1774567997858,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,該当名義2名義中2番手,,,,,2026-03-26 23:33:17,2026-08-29 04:01:17,2026-08-27 07:17:28,,sold,1,25000,"該当名義2名義中2番手/すり替えなし/下3桁提示可/有効期限内/変更ボタンあり/初期当選/座席未定/着ブロ希望なし

・当日は集合後、同時入場していただきます。...",False,2026-03
sold_acees-arena-tour-v_1774619521190_13800,1774619521190,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,none,ランダム配布,,,,,2026-03-27 13:52:01,2026-08-29 04:01:17,2026-08-27 07:17:28,,sold,1,13800,"同時入場後、当方が座席選択後にお譲りするチケットをランダムにてお渡し致します。
※当日、開場時間(開演時間ではございませんのでご注意ください)の45分前頃に会場...",False,2026-03
sold_acees-arena-tour-v_1774568471573_10000,1774568471573,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,electronic,female,少人数ランダム配布,,,,,2026-03-26 23:41:11,2026-08-29 09:01:18,2026-08-27 07:17:28,,sold,1,10000,"少人数ランダム配布/該当名義/有効期限内/変更ボタン有/着ブロ希望なし/初期当選/座席未定

ランダム配布であることをご理解のうえご購入ください。
・当日は集合...",False,2026-03
sold_acees-arena-tour-v_1773905690152_38000,1773905690152,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-03-19 07:34:50,2026-08-29 09:01:18,2026-08-27 07:17:28,,sold,2,38000,"初期当選/QR毎/重複・すり替えなし/着ブロ希望なし/下3桁提示可/サイチェン可/非該当

公演日前日に連絡ボードにてログイン情報をお伝えします。同行者登録は未...",False,2026-03
npoe115g96,1774170185404,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,electronic,female,同行,たい,5.0,,番手,2026-03-22 09:03:05,2026-08-28 04:01:10,,,deleted,2,29000,"初期当選/有効期限内/該当名義/3名義中の3番手（4名義中3番手の可能性有り、お問い合わせください）/下3桁提示可/着ブロ含まず
・当日はこちらが指定した場所にて開場15分前に待ち合わせし、同時入場していただきます。
・当日チケット発券後、1度チケットを回収いたします。6枚の中から当方が座席を選択し、選ばなかった3番目の座席（連番）をお渡しいたします。
・座席へのクレームは一切お受けできません。
﻿・公共交通機関の遅延や体調不良も含め、如何なる理由であっても、待ち合わせ時間に10分以上遅刻された際は、先に入場させていただきます。その場合でも必ず受取連絡はしていただきますので予めご了承ください。
﻿・公演中止時のみ、手数料を差し引いた金額を返金いたします。体調不良や交通機関の乱れ、ランダムエラー、本人確認、メンバーの不在など、公演中止以外の如何なる理由であっても、必ず受取連絡をしていただきます。
また、購入いただいた後でのキャンセルはお受けできません。
・トラブル防止のため、電子チケットのチケットの購入に慣れている日本人女性のみご購入ください。代理購入もお控えください。
・ご購入いただいた時点で、上記内容について全てご理解、ご了承いただけたものとします。
・未成年、タイプロ新規担不可です。",True,2026-03
sold_acees-arena-tour-v_1774436072656_50000,1774436072656,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,electronic,female,公演日前日にQRコード共有,,,,,2026-03-25 10:54:32,2026-08-29 09:01:18,2026-08-27 07:17:28,,sold,2,50000,"初期当選/QR毎/重複・すり替えなし/該当名義/有効期限内/下3桁提示可/着ブロ希望なし/変更ボタンあり

公演日前日に、連絡ボードにてログイン情報をお知らせし...",False,2026-03
sold_acees-arena-tour-v_1774323522932_45000,1774323522932,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-03-24 03:38:42,2026-08-29 09:01:18,2026-08-27 07:17:28,,sold,1,45000,"2連中1枚同行/重複すり替えなし/初期当選/サイチェン可/下3桁提示可/有効期限内/該当名義/変更ボタン有

当方(浮所担)との同行です。
拒否等ございませんの...",False,2026-03
