ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
mb9d56l6ua,1785506289606,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,paper,female,公演日3日前までに郵送,riku,5.0,,,2026-07-31 13:58:09,2026-09-01 05:03:14,,,listing,2,35000,"FC先行
重複すり替えなし

紙チケ届き次第発送いたします。
公演中止の場合のみ、手数料を差し引いた金額を返金。",True,2026-07
kjarol7rzb,1785506137375,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,electronic,none,当日までにQR共有,さくら,5.0,,,2026-07-31 13:55:37,2026-09-01 05:03:14,,,listing,1,15000,公演中止以外の返金不可,True,2026-07
138ab3tnqa,1785503358168,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,electronic,none,座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:09:18,2026-09-01 05:03:14,,,listing,1,18000,"5名義中4番手
公演中止以外の返金不可",True,2026-07
chfdx8g8vo,1785496342616,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,electronic,female,9/23以降にスマチケにて分配いたします,ゆず,5.0,,,2026-07-31 11:12:22,2026-09-01 05:03:14,,,listing,2,14000,"イープラスプレオーダー枠のチケットになります。
2枚で購入された際でも別々のお席になる可能性があるので御了承ください。
スマチケ分配によるお取引になりますので、...",True,2026-07
n034pfwk9f,1785503451451,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,electronic,none,座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:10:51,2026-09-01 05:03:14,,,listing,1,25000,"5名中2番手
公演中止以外の返金不可",True,2026-07
pnpgkbtmqs,1785495260316,yakusoku-no-hate,2026-09-29,13:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケ,さと,5.0,,,2026-07-31 10:54:20,2026-09-01 05:03:14,,,listing,1,21000,"プレオーダー 座席未定/全席指定
メッセージにてチケット表示に必要な情報をお送りいたします。
当日入場時ご使用になるスマートフォン以外でアクセスしないでください...",True,2026-07
tohn71o42t,1785501278173,yakusoku-no-hate,2026-09-29,13:00,[東京都] 東京国際フォーラム ホールA,electronic,male,分配,そら,5.0,,ランダム記載あり,2026-07-31 12:34:38,2026-09-01 05:03:14,,,listing,2,15000,"重複して当選したためお譲りいたします。スマチケ（アプリ分配）にてお渡しいたします。座席未定。

・お席に関するクレームやご要望は一切お受けできません。
・公演中...",True,2026-07
q4fr9zllkm,1785504317716,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,‪座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:25:17,2026-09-01 05:03:14,,,listing,1,40000,"11番手中7番手
公演中止以外の返金不可",True,2026-07
t5niracrh1,1785504286000,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,‪座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,,2026-07-31 13:24:46,2026-09-01 05:03:14,,,listing,1,43000,11名義中6番手,True,2026-07
bc3rr71ph5,1785502985795,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:03:05,2026-09-01 05:03:14,,,listing,1,15000,"11番手中11番手。
公演中止以外の返金不可",True,2026-07
tvcsd9t3ex,1785512583826,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,分配開始日にスマチケにて分配予定,na,5.0,,QR,2026-07-31 15:43:03,2026-09-01 05:03:14,,,listing,2,22000,"イープラス先行当選
重複すり替えなし

分配開始日の9/23 15時以降に分配いたします。
(万が一親チケ分が分配できない場合、1枚分は公演日前日にログイン情報...",True,2026-07
r98mlq4bgr,1785521290579,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケにて9/23以降分配,ゆ,5.0,,,2026-07-31 18:08:10,2026-09-01 05:03:14,,,listing,2,14000,"7名義×2枚ずつ所持しておりますので番手希望の方はQRにてお譲り可能です。
その場合は金額再設定後に出品し直すのでお気軽にお声掛けください。
2枚纏めてのお譲り...",True,2026-07
bc6o5x20bu,1785501645830,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,分配いたします,そら,5.0,,ランダム記載あり,2026-07-31 12:40:45,2026-09-01 05:03:14,,,listing,2,14000,"重複して当選したためお譲りいたします。スマチケ（アプリ分配）にてお渡しいたします。座席未定。

・お席に関するクレームやご要望は一切お受けできません。
・公演中...",True,2026-07
08zt4iekta,1785510289385,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケにて9/23以降分配,ゆ,5.0,,,2026-07-31 15:04:49,2026-09-01 05:03:14,,,listing,2,20000,"9名義×2枚ずつ所持しておりますので番手希望の方はQRにてお譲り可能です。
その場合は金額再設定後に出品し直すのでお気軽にお声掛けください。

また、公演中止以...",True,2026-07
t0jzykvej0,1785504399990,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,‪座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:26:39,2026-09-01 05:03:14,,,listing,1,30000,"11番手中9番手
公演中止以外の返金不可",True,2026-07
xjbc75wfih,1785504573299,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,‪座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:29:33,2026-09-01 05:03:14,,,listing,1,18000,"11番手中10番手
公演中止以外の返金不可",True,2026-07
1996b7r7kn,1785494956503,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,公演5日前までにスマチケにて分配,suna,5.0,,,2026-07-31 10:49:16,2026-09-01 05:03:14,,,listing,4,15500,"イープラス先行/重複すり替えなし
公演中止の際のみ、手数料を差し引いた全額をご返金させていただきます。",True,2026-07
d3xm08kw7q,1785510038118,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケにて9/23以降分配,ゆ,5.0,,,2026-07-31 15:00:38,2026-09-01 05:03:14,,,listing,2,15000,"多数重複しているため定価でのお譲りも検討可能です。
2枚纏めてのお譲り、または1枚からでもお取引可能です（バラ売り可）。

また、公演中止以外の理由（体調不良、...",True,2026-07
qnxsdtb8se,1785510488959,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケにて9/23以降分配,ゆ,5.0,,,2026-07-31 15:08:08,2026-09-01 05:03:14,,,listing,2,16000,"2枚纏めてのお譲り、または1枚からでもお取引可能です（バラ売り可）。

また、公演中止以外の理由（体調不良、入場エラー等）による返金・キャンセルは一切対応いたし...",True,2026-07
vlsk930mks,1785540330260,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,座席分かり次第分配,さくら,5.0,,QR,2026-07-31 23:25:30,2026-09-01 05:03:14,,,listing,1,18000,公演中止以外の返金不可,True,2026-07
6c20yxrwyl,1785504355528,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,‪座席が分かり次第QRコード共有。遅くても前日まで。‬,さくら,5.0,,QR,2026-07-31 13:25:55,2026-09-01 05:03:14,,,listing,1,38000,"11番手中8番手
公演中止以外の返金不可",True,2026-07
elgn835f14,1785502729684,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,none,座席が分かり次第QRコード共有。遅くても前日まで。,さくら,5.0,,QR,2026-07-31 12:58:49,2026-09-01 05:03:14,,,listing,1,45000,"11名議中5番手
公演中止以外の返金不可",True,2026-07
z5q8zrlk7t,1785510159459,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,スマチケにて9/23以降分配,ゆ,5.0,,,2026-07-31 15:02:39,2026-09-01 05:03:14,,,listing,2,23000,"2枚纏めてのお譲り、または1枚からでもお取引可能です（バラ売り可）。

また、公演中止以外の理由（体調不良、入場エラー等）による返金・キャンセルは一切対応いたし...",True,2026-07
wxp6eiweys,1785504363003,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,electronic,female,9月23日にスマチケで分配予定(分配機能により変更の可能性があります),なかむら,5.0,,,2026-07-31 13:26:03,2026-09-01 05:03:14,,,listing,2,14000,"友人とチケットが重複してしまったため、お譲り先を探しています。
2枚まとめて、または1枚からお譲り可能です（バラ売り可）。

ご購入後のキャンセル・返品はご遠慮...",True,2026-07
