ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
sold_key-to-lit-arena-tour-2026-neo-classics_1787053158463_15000,1787053158463,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-18 11:39:18,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,15000,"【ランダム配布にご理解ある方のみご購入お願い致します】
同時入場後、ランダムでチケットをお渡しさせて頂きます。
ご自身での座席選択はできかねますのでご了承くださ...",False,2026-08
w7dfxrpbox,1787028624922,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,公演２日前にログイン情報を提示いたします。,む,4.4,,QR,2026-08-18 04:50:24,2026-08-27 19:01:09,,,deleted,2,68000,"QR毎/すり替え無し/下3桁提示可/初期当選/有効期限内/非該当名義/着ブロ希望無し
公演前日にログイン情報を連絡ボードにてお伝えいたします。
同行者登録はご自身でお願いいたします。
座席に関するクレームは一切お受けいたしません。
入場後は速やかにログアウトし、受取連絡をお願いいたします。
本人確認、各種エラー、公共交通機関の乱れ、体調不良、出演者の変更等、公演中止以外のいかなる理由でもキャンセルや返金はいたしかねます。
公演中止の場合のみサ手数料を差し引いた金額を返金いたします。
全てご了承いただける方のみご購入をお願いいたします。",True,2026-08
t1lydh32ad,1787733640208,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,入金後24時間以内にQRコード共有,取引,5.0,,同行QR,2026-08-26 08:40:40,2026-08-27 16:01:18,,,deleted,2,40000,"QRごとのお譲りとなります。該当名義、変更ボタンあり、有効期限内。同行者登録可能。必ず申請前にコメントください。
公演中止以外返金不可です。",True,2026-08
xcwb8swz07,1787743928334,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,入金後24時間以内にQRコード共有,取引,5.0,,QR,2026-08-26 11:32:08,2026-08-27 16:01:18,,,deleted,2,35000,"QRごとのお譲りとなります。該当名義、変更ボタンあり、有効期限内。同行者登録可能。下3桁提示可能。
公演中止以外返金不可となります。",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786439488699_22000,1786439488699,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-11 09:11:28,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,22000,情報局先行 座席未定/2名義中2番手/該当名義/有効期限内/会員番号下3桁提示可/公演中止時のみ各種手数料を差し引いた金額を返金します,False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786686470761_17000,1786686470761,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,QR毎,,,,,2026-08-14 05:47:50,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,17000,"QR毎/FC先行/初期当選/非該当/下3桁提示可能/期限切れ名義

お取引確認後 LINE名前電話番号の交換
同行者登録は買い手の方でお願い致します。公演前日に...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787491326761_48000,1787491326761,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-23 13:22:06,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,48000,"情報局先行 KEY TO LIT 井上瑞稀名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787627691944_15000,1787627691944,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-25 03:14:51,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,15000,"【4名義中3番手のお譲り。条件あり】全て初期当選/該当名義（変更ボタンあり）/すり替えなし/有効期限内/下3桁提示可
 
※以下の取引方法の説明と注意事項を必ず...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1785885964987_20000,1785885964987,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-04 23:26:04,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,20000,"2名義中2番手
該当名義/有効期限内/変更ボタン有/すり替えなし/下3桁提示可

当日指定した時間に集合し、同時入場をしていただきます。
事前に電話番号をお伺い...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786201622458_11000,1786201622458,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,ランダム配布,,,,,2026-08-08 15:07:02,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,11000,"ランダム配布(ランダム配布にご理解のある方のみご購入お願いします。)

公演当日、開場時間の45分前に会場付近にて待ち合わせを予定しております。(待ち合わせ時間...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1785693552342_30000,1785693552342,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-02 17:59:12,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,30000,"重複無し同行/情報局先行座席未定/初期当選/非該当名義/有効期限内/着ブロなし/すり替えなし
ご希望であれば会員番号下3桁提示可


以下の内容をご理解いただけ...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786975958948_7000,1786975958948,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,none,同行,,,,,2026-08-17 14:12:38,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,7000,"
当方が座席を選択した後、残ったチケットをランダムでお渡し致します。
ご購入様にお席をお選び頂くことはできません。

発券後、一度チケットを全て回収させていただ...",False,2026-08
8y5bzt3vv0,1787787772788,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-26 23:42:52,2026-08-31 14:01:14,2026-08-27 08:01:09,,sold,2,48000,"情報局先行 KEY TO LIT 中村嶺亜名義 初期当選 指定席 2枚申し込み 
QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選...",False,2026-08
swzomn76gr,1787733545176,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,公演日7日前までにQRコード共有,取引,5.0,,QR,2026-08-26 08:39:05,2026-08-28 00:01:11,,,deleted,2,40000,"購入前にコメントお願いします。
QRごと、該当名義、変更ボタンあり、有効期限内。同行者登録可能。
公演中止以外返金不可。",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786201800862_10000,1786201800862,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,paper,female,ランダム配布,,,,,2026-08-08 15:10:00,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,10000,"2連確約ランダム配布(ランダム配布にご理解のある方のみご購入お願いします。)

公演当日、開場時間の45分前に会場付近にて待ち合わせを予定しております。(待ち合...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786967681818_40000,1786967681818,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,3名義中2番手,,,,,2026-08-17 11:54:41,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,40000,"3名義中2番手/全て該当名義/ すり替えなし /全て初期当選/下3桁提示可能/ 全て変更ボタンあり/ 有効期限内 /
公演当日、会場付近にて待ち合わせし、同時入...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1785886313756_40000,1785886313756,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-04 23:31:53,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,40000,"2連中1枚同行/該当名義/有効期限内/変更ボタン有/すり替えなし/下3桁提示可/井上担不可

当日指定した時間に集合し、同時入場をしていただきます。
事前に電話...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787023815340_35000,1787023815340,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-18 03:30:15,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,35000,"2名義中2番手 2連⭐️
全て該当名義/初期当選/期限内/下3桁提示可/すり替えなし

開場15分前集合
同時入場後チケットを一度回収し座席選択後のお渡しになり...",False,2026-08
ylaom8c58d,1787477686839,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演日前日ログイン情報共有,メイ,5.0,,QR,2026-08-23 09:34:46,2026-08-31 14:01:14,2026-08-28 03:01:09,,sold,2,53000,"QRごと/初期当選/該当名義/有効期限内/下三桁提示可/すり替えなし/着ブロ希望なし

公演前日にログイン情報を連絡ボードでお伝えします。ご自身の端末でQRを表...",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787153395304_45000,1787153395304,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演日前日夜にログイン情報をお伝え致します,,,,,2026-08-19 15:29:55,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,45000,"FC先行/復活当選/QR毎/すり替え・重複無し/有効期限内/着ブロ希望無し/同行者登録可/下3桁提示可/非該当名義

公演日の前日夜にログインに必要な情報をお伝...",False,2026-08
alddj6luej,1787704119592,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,ユカ,5.0,,QR,2026-08-26 00:28:39,2026-08-31 14:01:14,2026-08-28 06:01:16,transition_observed,sold,2,48000,"情報局先行 KEY TO LIT 猪狩蒼弥名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",True,2026-08
yiemk0aafd,1787791458611,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,4名義中3番手,まる,5.0,,番手,2026-08-27 00:44:18,2026-08-27 13:01:15,,,deleted,2,28000,"初期当選/該当2非該当2/当日下3桁提示可能/有効期限内
当日は開場20分前頃に会場付近待ち合わせを予定しております。
詳しい場所、時間はお日にち近くなりましたら追ってご連絡させていただきます。
当日、端末をお借りしログインさせていただく場合がございますのでその際はご協力よろしくお願いいたします。
座席未定ですのでお座席に関するクレームはご遠慮下さい。
同時入場後、1度チケットを回収しこちらで座席を選ばせていただきます。
その後は1度解散していただきます。
お渡しする際は指定の場所までお越しくださいませ。
座席の選択にお時間かかる場合がございますが、なるべく早くお渡しするよう心がけますのでご了承くださいませ。
また、同行者登録のご協力をお願いする場合がございますのでその際はよろしくお願いいたします。
体調不良、本人確認、ランダムエラー、遅刻、メンバーの欠席、入場後追い出され等、入金確認後は如何なる理由でも公演中止以外の返金は致しませんのでご了承ください。
必ずサイトの受取連絡、一部手渡しの場合は手渡し分の代金もお支払い頂きますのでご了承ください。
公演中止の際のみサイトの手数料を引いた全額を返金対応致します。
購入された方は上記に同意したとみなします",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786610691421_21000,1786610691421,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-13 08:44:51,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,21000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定

2名義中2番手 復活当選なし、該当名義×1 非該当名義×1

公演...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787411331506_35000,1787411331506,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-22 15:08:51,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,35000,"情報局先行/初期当選/下3桁提示可


中村担との同行になりますので、中村担NG。同時入場していただきますので、集合時間や場所が決まり次第ご連絡させていただきま...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787064701681_45000,1787064701681,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演日の前日にログイン情報お伝えします,,,,,2026-08-18 14:51:41,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,45000,"
QR毎/下3桁提示可/初期当選/有効期限内/非該当名義/着ブロ希望無し
公演前日にログイン情報を連絡ボードにてお伝えいたします。
座席に関するクレームは一切お...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787461222815_47000,1787461222815,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,QR毎,,,,,2026-08-23 05:00:22,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,47000,"情報局先行/初期当選/該当名義（変更ボタン有）/すり替え無し/下3桁提示可/有効期限内/ペイジー決済/着ブロ希望無し

条件なしQR毎
公演前日にログイン情報を...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786250947628_40000,1786250947628,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-09 04:49:07,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,40000,"情報局先行当選/座席未定/QR/有効期限内/重複すり替え無し/変更ボタン有/下3桁提示可/着ブロ希望無し/戻りなし

・猪狩担との同行になります。
・同時入場の...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786778166552_23000,1786778166552,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,ランダム配布,,,,,2026-08-15 07:16:06,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,23000,"少人数ランダム配布 ～10分前渡し 
中相場買取可

・公演当日開場30分ほど前に会場付近で待ち合わせし、当方と同時入場していただきます。入場後、一度チケットを...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787702467187_48000,1787702467187,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-26 00:01:07,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,48000,"情報局先行 KEY TO LIT 猪狩蒼弥名義 初期当選 指定席 2枚申し込み 
QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787491562536_48000,1787491562536,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-23 13:26:02,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,48000,"情報局先行 KEY TO LIT 中村嶺亜名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786422048433_40000,1786422048433,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演日7日前までにQRコード共有,,,,,2026-08-11 04:20:48,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,40000,"FC先行/初期当選/QR毎/すり替え無し/下3桁提示可/有効期限内/同一クレカ無し/着ブロ希望無し/該当名義

公演前日にログイン情報を連絡ボードにてお伝えいた...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1785696865571_7000,1785696865571,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,none,同行,,,,,2026-08-02 18:54:25,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,7000,"返金保証⚠︎入場時のエラーで入場ができなかった場合は必要手数料を抜いた全額返金いたします。

発券後半券を一度お預かりいたします。
お渡しできる半券がご用意でき...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1785660204665_5800,1785660204665,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,【条件あり】当日手渡し/座席未定/ランダム配布/有効会員名義,,,,,2026-08-02 08:43:24,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,5800,"《開場30分前集合予定》

※レビュー(評価4.8以上)ある方のみ申請下さい。
※申請時のコメント不要です。
★購入後に当日連絡のつくお電話番号と氏名(苗字)を...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787564270374_0,1787564270374,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演日前日にログイン情報教えます,,,,,2026-08-24 09:37:50,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,0,"初期当選／QR毎／重複・すり替えなし／該当名義（井上名義）／有効期限内／下3桁提示可／着ブロ希望なし／変更ボタンあり
公演日前日に、メッセージにてログイン情報を...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787044111544_66000,1787044111544,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演前日にログイン情報お伝えします,,,,,2026-08-18 09:08:31,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,66000,QRごと/初期当選/該当(中村)名義/有効期限内/下三桁事前にお伝え可能/すり替えなし/重複当選なし/ペイジー決済/過去にエラー等ございません/変更ボタンあり/...,False,2026-08
jtf0rp7x96,1786966744240,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同時入場,ひ,5.0,,番手,2026-08-17 11:39:04,2026-08-28 01:01:21,,,deleted,1,35000,"2名義中2番手/FC先行初期当選/該当名義/下3桁提示可能/有効期限内/本確対応不可
【お取引成立後はプライベートモードへ移行させていただくので、ご購入前に必ずコメントをお願いいたします。】
当日指定した時間に会場付近で集合し、同時入場をしていただきます。
入場後チケットを回収し座席確認後、2番手でのお渡しとなりますので、買い手様に座席の選択権はございません。
公演中止以外の体調不良、ランダムエラー、システムエラー、本人確認、交通機関の遅延、出演者の変更等、いかなる場合も返金・キャンセル対応はいたしかねます。
トラブル防止のため購入は当日来場される方、日本語が通じる方、こまめに連絡が取れる方のみ購入をお願いいたします。
また、代理購入は不可です。代理購入された場合のトラブル対応は受け付けません。その際の返金もいたしかねます。
座席未定のため、座席へのクレーム等はお受けできません。
上記全てに同意いただける方のみご購入お願いいたします",True,2026-08
gykxot0b2x,1787733575145,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,入金後24時間以内にQRコード共有,取引,5.0,,QR,2026-08-26 08:39:35,2026-08-27 16:01:18,,,deleted,2,40000,"QRごと、該当名義、変更ボタンあり、有効期限内。同行者登録可能。
公演中止以外返金不可。",True,2026-08
blui6r1w31,1787743756837,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同時入場,ほし,5.0,,番手,2026-08-26 11:29:16,2026-08-31 14:01:14,2026-08-28 13:01:11,transition_observed,sold,2,37000,"2名義中2番手のお譲りです。
該当名義/初期当選/すり替えなし
公演の30分〜1時間前に集合予定。同時入場後席を選び次第、当方が選ばなかったチケットをお渡ししま...",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786530437439_21000,1786530437439,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-08-12 10:27:17,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,21000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定

2名義中2番手 復活当選なし、該当名義×1 非該当名義×1

公演...",False,2026-08
7zkgf7xi6m,1787428375151,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,同行,j🩵,5.0,,番手,2026-08-22 19:52:55,2026-08-27 17:01:13,,,deleted,1,63000,"⭐️5名義中2番手⭐️
すべて初期当選/5名義分の下3桁提示可/変更ボタン有り
ランダムエラーや出演者の変更、会場内外での本人確認、交通機関の乱れ等、公演中止以外の理由でのキャンセルや返金対応不可。主催者側の判断による公演中止の場合に限り、手数料を差し引いた金額を返金します。",True,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1786976000092_6300,1786976000092,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,none,同行,,,,,2026-08-17 14:13:20,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,1,6300,"
当方が座席を選択した後、残ったチケットをランダムでお渡し致します。
ご購入様にお席をお選び頂くことはできません。

発券後、一度チケットを全て回収させていただ...",False,2026-08
sold_key-to-lit-arena-tour-2026-neo-classics_1787491765530_48000,1787491765530,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-08-23 13:29:25,2026-08-31 14:01:14,2026-08-27 07:17:28,,sold,2,48000,"情報局先行 KEY TO LIT 井上瑞稀名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",False,2026-08
dnlmjrnb15,1786578798659,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,none,ランダム配布,,,,,2026-08-12 23:53:18,2026-08-31 14:01:14,2026-08-27 09:01:06,,sold,1,6500,"複数名義所持しているため、同時入場後に1度チケットを回収させていただき、当方が座席選択後にランダムに配布します。

チケットの選択にお時間をいただきますのであら...",False,2026-08
