ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
camc06kw4a,1785913084059,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,🍋,5.0,,番手,2026-08-05 06:58:04,2026-08-28 10:01:11,2026-08-28 10:01:11,transition_observed,sold,2,40000,"3名義中2名義目/下3桁提示可/初期当選/該当名義/有効期限内

同時入場いただきチケット回収後、当方が座席選択した後に残っているチケットからお選びいただけます...",True,2026-08
jfhm58hh18,1787719691414,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,【条件あり】当日手渡し/座席未定/ランダム配布/有効会員,T,4.9,,同行ランダム,2026-08-26 04:48:11,2026-08-27 12:01:08,,,deleted,2,18000,"《開場30分前集合予定》
⚠️2連確約でお譲り致します。
※レビュー(評価4.8以上)ある方のみ申請下さい。
※購入時のコメント不要です。
★購入後に当日連絡のつくお電話番号と氏名(苗字)をメッセージボードにてお伝え下さい。
・複数名義所持しており、こちらで座席選択後にランダムで配布致します。 発券後はチケットを一旦回収し、座席を選択させて頂きます。その際にお時間頂く場合がございますが、ご了承下さい。こちらのチケットは、【開演5〜10分前頃】に配布予定となります。ご理解の程、よろしくお願い致します。 ・個人都合による遅刻等に関しましては、お待ち出来兼ねますので必ず時間厳守でお願い致します。万が一、ご購入者様の遅刻によりこちらが先に入場した場合にも、受取り連絡して頂きます。 ・入場の際のQRコード表示や同行者登録にご協力頂く場合がございますのでその際はご対応頂ける方でお願い致します。 ・座席へのクレーム(立見、制作開放等)、遅刻、本人確認、ランダムエラーなど、公演中止以外の如何なる場合においても返金は致しません。個人都合によるキャンセルの場合は、どのような事情であっても受取り連絡をお願い致します。 以上の内容をご理解頂ける方のみご購入お願い致します。",True,2026-08
sold_acees-arena-tour-v_1785839932426_40000,1785839932426,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,公演前日QRコード共有,な,5.0,,QR,2026-08-04 10:38:52,2026-08-28 10:01:11,2026-08-27 23:01:08,,sold,2,40000,初期当選/該当名義/変更ボタン有/有効期限内/重複・すり替えなし/着ブロ希望なし/下3桁提示可/同行者登録可,True,2026-08
sold_acees-arena-tour-v_1787720350441_47000,1787720350441,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-08-26 04:59:10,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,1,47000,"2連中1枚(当方と同行)    
当方浮所担です。(浮所担不可ではありません)
入場後は即解散で問題ありません。
開場10分前目安に会場付近で待ち合わせ予定。...",False,2026-08
sold_acees-arena-tour-v_1787588075999_40000,1787588075999,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,QR毎／クレカ支払い承認します／初期当選／事前に下3桁提示可能／非該当名義／有効期限内／すり替えなし／エラー履歴なし／着ブロ希望なし／同行者登録可,,,,,2026-08-24 16:14:35,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,2,40000,"公演日前日夜、QRコード表示に必要な情報を送信します。
同行者登録は全て購入者様にお任せします。

ランダムエラー、本人確認、体調不良、メンバー不在、座席へのク...",False,2026-08
sold_acees-arena-tour-v_1787571507386_28000,1787571507386,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-08-24 11:38:27,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,2,28000,"★指定席のみすり替えなし★


すり替えなし、ランダム配布です。
下記全てお読み頂き、なにかご不明点ございましたらコメント欄までお願いいたします。
ご購入者様は...",False,2026-08
sold_acees-arena-tour-v_1785915946496_54000,1785915946496,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,QRごと/該当名義/変更ボタンあり/座席未定/すり替えなし/下3桁提示可/初期当選/有効期限内/着ブロ申込なし,,,,,2026-08-05 07:45:46,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,1,54000,"公演日前日に、メッセージにてログイン情報をお知らせします。ご自身の端末でログインの上ご入場ください。
公演中止以外の如何なる理由（ランダムエラー、交通機関の遅延...",False,2026-08
sold_acees-arena-tour-v_1787496039278_35000,1787496039278,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-08-23 14:40:39,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,1,35000,"初期当選/非該当名義/有効期限内/下3桁提示可/本確不可/重複すり替えなし/連番内座席選択不可/サイチェン可

開演1時間前頃会場付近にて待ち合わせ予定です。同...",False,2026-08
sold_acees-arena-tour-v_1785660738102_40000,1785660738102,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,同行,,,,,2026-08-02 08:52:18,2026-08-28 10:01:11,2026-08-27 07:17:28,,sold,2,40000,"座席未定 情報局先行 2名義中2番手でのお渡し 全て該当名義 有効期限内 変更ボタンあり 初期当選 下3桁提示可能 すり替えなし 着ブロ希望なし

公演当日こち...",False,2026-08
sold_acees-arena-tour-v_1787784598843_43000,1787784598843,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,electronic,female,前日までにQR共有,ごう,5.0,,QR,2026-08-26 22:49:58,2026-08-28 10:01:11,2026-08-27 20:01:14,,sold,2,43000,"座席未定/QR/初期当選/該当名義/着ブロ指定なし/有効期限内/下3桁提示可能/発送物戻り無し


公演前日23時までに必要な情報を連絡ボードにてお知らせいたし...",True,2026-08
