ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,first_observed_source,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
sold_key-to-lit-arena-tour-2026-neo-classics__6205,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,6205,"座席未定 ランダム配布 条件あり 座席選択不可 代理購入不可 

 ランダム配布になりますので最後までご理解いただきご購入ください。  

・複数名義所持してお...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__14000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,6名義中4番手,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,14000,情報局先行 座席未定/6名義中4番手/該当のみ/有効期限内/変更ボタン有/会員番号下3桁提示可/5/29当選発表分5名義復活当選1名義の計6名義/公演中止時のみ...,False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__51900,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,前日までにログイン情報共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,51900,"QRごと/初期当選/該当名義/同行者登録可/有効期限内/変更ボタンあり/下三桁提示可/着ブロ希望なし

公演前日にログイン情報を連絡ボードでお伝えしますので、ロ...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__5000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同時入場,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,5000,"6名義中6番手
全て該当名義/有効期限内／変更ボタン有/すり替えなし/下3桁提示可
当日指定したお時間に集合し、同時入場をしていただきます。
入場の際、QRの表...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__12000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同時入場,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,12000,"少人数ランダムとなります。連番でご購入いただいた場合は連番でお渡しします。

・公演当日、開場30分前を目安に会場付近で待ち合わせをし、同時入場していただきます...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__17000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,QR毎,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,17000,"QR毎/FC先行/初期当選/非該当/下3桁提示可能/期限切れ名義

お取引確認後 LINE名前電話番号の交換
同行者登録は買い手の方でお願い致します。公演前日に...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__11000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,ランダム配布,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,11000,"ランダム配布(ランダム配布にご理解のある方のみご購入お願いします。)

公演当日、開場時間の45分前に会場付近にて待ち合わせを予定しております。(待ち合わせ時間...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__16000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,2名義中2番手,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,16000,"サイチェン可。一般(立ち見なし)を含む2名義中2番手のお渡し。
こちらの指定した時間に待ち合わせし同時に入場後一旦チケットを回収、当方が座席を選択し残ったチケッ...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__53000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,公演前日ログイン情報共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,53000,"QRごと/初期当選/該当名義/有効期限内/下三桁提示可/すり替えなし/着ブロ希望なし

公演前日にログイン情報を連絡ボードでお伝えします。ご自身の端末でQRを表...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__5900,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,5900,"ランダム配布
必ず最後までお読みください

 ・入場後は一度チケットを全て回収させていただき、開演5-10分前頃にチケットお渡しいたします。その際受け取り通知を...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__47000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,47000,"情報局先行 KEY TO LIT 井上瑞稀名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__21000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,21000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定

2名義中2番手 復活当選なし、該当名義×1 非該当名義×1

公演...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__36000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,paper,female,当日手渡し,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,36000,"・一般注釈指定席の同行を探しております。
・当日開場10分前を目処に会場付近に集合し同時入場して頂きます。詳しい集合時間や場所は当日朝までに連絡ボードにてご連絡...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__10500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,10500,"重複なし同行 すり替えなし 下3桁提示可能 該当名義 期限内 ペイジー支払い

開演1時間前までに会場付近でお集まりいただき、同時入場いたします。
遅刻された場...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__16500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,【条件あり】当日手渡し/座席未定/ランダム配布/有効会員,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,16500,"《開場30分前集合予定》

※レビュー(評価4.8以上)ある方のみ申請下さい。
※購入時のコメント不要です。
★購入後に当日連絡のつくお電話番号と氏名(苗字)を...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__66000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,公演前日にログイン情報お伝えします,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,66000,QRごと/初期当選/該当(中村)名義/有効期限内/下三桁事前にお伝え可能/すり替えなし/重複当選なし/ペイジー決済/過去にエラー等ございません/変更ボタンあり/...,False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__12500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,当日手渡し,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,12500,"2名義中2番手/初期当選/着ブロ希望なし /下3桁提示可能/すり替えなし

公演当日、会場の30分前に集合し入場後20分以内にチケットをお渡しします。待ち合わせ...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__8500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,ランダム配布,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,8500,"ランダム配布となります。連番でご購入いただいた場合には必ず連番でお渡しいたします。

全名義エラー履歴なし、同一クレカコンビニ払いなし

・公演当日、開場30分...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__49000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,49000,"情報局先行 KEY TO LIT 井上瑞稀名義 初期当選 指定席 2枚申し込み 
QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__6500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,none,ランダム配布,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,6500,"複数名義所持しているため、同時入場後に1度チケットを回収させていただき、当方が座席選択後にランダムに配布します。

チケットの選択にお時間をいただきますのであら...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__45500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,公演日前日までにQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,45500,"QR毎　非該当名義　初期当選(名義初当選)
着ブロ指定なし 下3桁提示🉑

公演前日にログイン情報を連絡ボードでお伝えします。ご自身の端末でQRを表示してご入...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__33100,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,paper,female,当日ログイン情報,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,33100,"
ログイン情報はAM10:00までにお伝えします
当日は当方会場へ迎えませんが、連絡が取れるように、させていただきます。
入場後は速やかにログアウトお願いいたし...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__33000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,2名義中2番手,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,33000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定/サイチェン可
2名義とも該当、復活当選なし

公演当日は当方が指定す...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__27500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,paper,female,入金後24時間以内に郵送,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,27500,"一般注釈指定席 2連番です
公演中止の際のみ、サイト上の規約に基づき手数料を差し引いた金額を返金致します。

以上をご了承頂いた日本語の通じる方のみご購入お願い...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__9500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,none,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,9500,"2名義中2番手 うち1枚

初期当選、有効期限内、すり替えなし、下3桁提示可能

・最下位番手になりますので、買い手様に座席選択権はございません。当方座席選択後...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__10342,,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,10342,,False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__36195,,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,公演日前までにQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,36195,初期/該当/期限内/同行者登録可/下3桁提示可/変ボアリ,False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__9300,,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,9300,"2名義中2番手
初期当選/着ブロ希望なし / 下3桁提示可能/すり替えなし

公演当日、こちらが指定した時間に会場付近にて待ち合わせのうえ、同時入場していただき...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__3500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,ランダム配布　同時入場,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,3500,"公演当日16:30までに会場付近で待ち合わせし、同時入場していただきます。

購入者様は座席をお選びいただけません。
入場後は、発券したチケットを回収した後、一...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__17500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,17500,"特別出品しますのでコメントお願い致します。
少人数ランダム配布 

公演当日、開場時間の30分前に会場
付近にて待ち合わせし、同時入場していただきます。
詳しい...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__64000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,入金後3時間以内にQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,64000,"情報局先行 KEY TO LIT 猪狩蒼弥名義 初期当選 指定席 2枚申し込み QRごとのお譲り 条件ございません 座席未定

情報局先行 ２枚申込みでの当選し...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__77000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日前日までにQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,77000,"初期当選/有効内名義/QRごと/単番応募/下3桁開示可
公演中止以外でのいかなる場合（出演変更、公共交通機関の遅れなど）でのキャンセル不可
公演前日までに必要情...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__9800,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,9800,"当方が座席を選択した後、残ったチケットをランダムでお渡し致します。
ご購入様にお席をお選び頂くことはできません。

発券後、一度チケットを全て回収させていただき...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__4000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,4000,"当方が座席を選択した後、残ったチケットをランダムでお渡し致します。
ご購入様にお席をお選び頂くことはできません。

発券後、一度チケットを全て回収させていただき...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__3800,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,3800,"座席未定 ランダム配布 条件あり 座席選択不可 代理購入不可 

 ランダム配布になりますので最後までご理解いただきご購入ください。  

・複数名義所持してお...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__4500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,4500,"同時入場後、一旦回収させて頂きランダムに配布させて頂きます。座席選択はできませんのでご了承ください。
またランダム配布の為下3桁をお伝えすることはできませんご了...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__9200,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,9200,こちら専用出品です。専用買い手様以外ご購入頂かないようよろしくお願いいたします。,False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__4300,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,4300,"該当名義 / 有効期間内 / ランダム配布

・複数名義所持している為、同時入場後、一度全てのチケットを回収いたします。当方が座席選択後にランダムでチケットをお...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__2500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,2500,"すり替えなし/3名義中3番手/全て有効期限内該当/着ブロ希望あり/公演1週間前までに下3桁提示

・ご購入後、2時間以内に定価+手数料別途お支払いいただきます。...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__4800,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,4800,"該当名義 / 有効期間内 / ランダム配布

・複数名義所持している為、同時入場後、一度全てのチケットを回収いたします。当方が座席選択後にランダムでチケットをお...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__6200,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,6200,"同時入場後、一旦回収させて頂きランダムに配布させて頂きます。座席選択はできませんのでご了承ください。
またランダム配布の為下3桁をお伝えすることはできませんご了...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__48955,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演日当日までにQRコード共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,48955,"プライベートに変更可能ですので気軽にお声かけください。。

QR毎 ペイジー決済  すり替え重複なし 変更ボタン有(猪狩名義) 有効期限内 同行者登録可能(ご自...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__1900,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,ランダム配布,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,1900,"ランダム配布ご理解のある方のみご購入お願いいたします。

当日はこちらが指定した時間、場所にお集まりいただきます。時間厳守でお願い致します。
 
入場後チケット...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__11500,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,11500,"FC先行 座席未定｜初期当選｜有効期限内／少人数ランダム｜サイチェン可能｜担当不問｜【指定席のみ】


少人数ランダムのため、入場後こちらが席を選び終えましたら...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__34000,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日までにログイン情報共有,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,1,34000,"該当名義/初期当選/下3桁提示可能/単番QR毎のお譲り/有効期間内名義/Pay-easy支払い済み/公演日2〜3日前発送予定


･公演日前日までに連絡ボードに...",False,2026-09
sold_key-to-lit-arena-tour-2026-neo-classics__10395,,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-09-04 19:01:10,,2026-09-04 19:01:10,,historical_unknown,sold,2,10395,"※すり替えなし※ランダム配布
入場後解散せずすぐにお渡し致します。

情報局先行 初期当選 該当名義 変更ボタンあり 有効期限内 

・開場30分前を目安に会場...",False,2026-09
lf8r81bujl,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,none,開演20分前までの早渡し,A,5.0,,ランダム,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,1,15000,"当方が座席を選択した後、残ったチケットをランダムでお渡し致します。
ご購入様にお席をお選び頂くことはできませんが、必ず開演20分前までにお渡しいたします。
発券後、一度チケットを全て回収させていただきます。
発券した座席を回って選択致しますのでチケットをお渡しするまでにお時間を頂戴致します。会場内の電波状況が悪い場合も考えられる為トラブル無くお取引が出来る様、連絡が取れる電話番号のご提示をお願い致します。
チケット持ち逃げ防止の為、ご購入者様ご自身の使用しているスマートフォン又は、顔写真付きの身分証明書の原本、場合によっては両方を入場前にお預かりいたします。
発券したチケットと引き換えでお預かりした物を返却させていただきます。
当日は開場30分前に会場付近の指定場所にて待ち合わせの後、複数人での同時入場となります。確定のお時間や場所は、連絡ボードにてご連絡致します。
必ず時間厳守でお願い致します。買い手様の都合で待ち合わせ時間に遅れられた場合、先に入場する可能性もございますが、その際も受取連絡はして頂きます。公演前日、当日はこまめに連絡を取れる方でお願い致します。
また、ご購入は日本語が理解出来る女性の方に限らせて頂きます。
同行者登録をお願いする事になった場合、スムーズに必要な情報のご提示又はご登録をお願い致します。
また同行者登録のお約束は致しかねますのでご了承ください。
入場時にQRコード表示にご協力いただく場合がございますので、表示に必要なスマートフォンなどの端末をご用意ください。
入場時・入場後の本人確認等で入場頂けなかった場合や公演をご覧になれなかった場合などを含め、公演中止以外の如何なる場合でも返金は致しかねます。また、購入後のキャンセルもご遠慮ください。
チケットお渡し、解散後のトラブルに対しても対応は致しかねます。チケットをお渡しした時点でお取引終了となります。また、お渡ししたチケットに何か問題がある場合は、解散後に連絡ボードにてではなく、解散前に直接仰ってください。デジタルチケットの為、座席へのクレームは受け付けません。
以上全てご了承の上、ご購入お願い致します。",True,2026-09
qu7fmzxmle,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,ai,5.0,,同行,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,2,17000,"4名義中4番手 初期当選 すり替えなし 期限内 該当名義 下3桁提示可
🌟プライベート出品いたしますので、ご購入ご希望の方はコメントをお願いいたします。
公演当日、会場付近で集合し、当方と同時入場をしていただきます。
詳しい待ち合わせ時間・場所等は、ご入金後にマイページの連絡ボードでお知らせします。
※成人済の日本人女性の方のみご購入ください。
※入場後、先に座席の選択をさせていただきます。
※座席に関してのクレームは一切受け付けません。
※公演中止の際は手数料を差し引いた金額を返金いたします。
大幅な遅刻でご入場に間に合わなかった場合でも、受け取り連絡をしていただきます。公演中止以外は如何なる場合でも返金は致しません。
以上をご理解、ご了承いただいた方のみご購入下さいますようお願い致します。",True,2026-09
lkd981bbrs,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,3名義中2番手,m,5.0,,番手,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,2,45000,"3名義中2番手 / すり替えなし / FC先行初期当選 / 全て入所日該当名義 / 下3桁提示可能 / 有効期限内 / 変更ボタン有り
・当日は指定時間に集合していただき、同時入場する予定です。
・入場時購入者様の端末をお借りし、発券する場合がございます。
・体調不良や遅刻等、公演中止以外いかなる理由でもキャンセル、返金不可",True,2026-09
89cl1jycu4,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,t,5.0,,同行ランダム,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,1,7000,"少人数ランダム配布《開場20分前集合予定》
※購入時のコメント不要。
★購入後に当日連絡のつくお電話番号と氏名(苗字)をメッセージボードにてお伝え下さい。
・当日は、指定のお時間・場所にお集まりいただき、同時入場をお願い致します。
詳しい集合時間・場所につきましては、後ほどメッセージボードにてお知らせ致します。
・複数名義所持しており、こちらで座席選択後にランダムで配布致します。 発券後はチケットを一旦回収し、座席を選択させて頂きます。その際にお時間頂きますのでご了承下さい。こちらのチケットは、【開演5〜10分前頃】に配布予定となります。ご理解の程、よろしくお願い致します。
・個人都合による遅刻等に関しましては、お待ち出来兼ねますので必ず時間厳守でお願い致します。万が一、ご購入者様の遅刻によりこちらが先に入場した場合にも、受取り連絡して頂きます。
・入場の際のQRコード表示にご協力頂く場合がございますのでその際はご対応頂ける方でお願い致します。QRコード表示と引き換えに身分証明書をお預かりする場合がございますのでご準備をお願い致します。チケット回収時にお返し致します。
・座席へのクレーム、遅刻、本人確認、ランダムエラーなど、公演中止以外の如何なる場合においても返金は致しません。個人都合によるキャンセルの場合は、どのような事情であっても受取り連絡をお願い致します。
以上の内容をご理解頂ける方のみご購入お願い致します。",True,2026-09
r5h00kz5tc,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,番手でのお渡し,tpjm,5.0,,QR番手,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,1,30000,"4名義中4番手（5枚中5枚目）/初期当選、復活当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定
公演当日は当方が指定する場所、時間に集合していただき同時入場となります。
公演中止以外返金不可
（ランダムエラー、本人確認、通信障害、公共交通機関の遅延、体調不良（出演者含む）、その他購入者様都合、いかなる理由で入場できなかった場合でも返金はいたしかねます）
公演中止以外の理由によるキャンセル（立ち見の場合等）、返金請求、送金停止依頼等はお受けできません。
なお、持ち逃げ防止の為本人確認書類を預かる可能性があります。
ご購入いただいた時点で、上記内容すべてに同意いただいたものといたします。",True,2026-09
6zs7a88gvl,,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,あ,5.0,,番手,2026-09-24 11:27:01,scrape_observed,2026-09-24 14:01:14,,,listing,2,25000,"4名義中3番手
全て初期当選/下3桁提示可/すり替えなし
プライベート出品に切り替えますのでご希望の方はコメントお願い致します。
他サイトにも出品しているため決まり次第削除します。
詳細は公演前日までに連絡ボードにてお伝えいたします。
同時入場していただいた後、1度チケットを回収いたします。当方の座席選択後、速やかにチケットをお渡しいたしますので、その場で受け取り連絡をお願いいたします。
以下注意事項です。ご一読ください。
公演当日開場30-45分前頃会場付近で待ち合わせをし、同時入場していただきます。QR表示の為端末をお借りする場合がございます。
万が一エラー出てしまい名義数異なった場合も発券できた名義数を上位番手ご購入の方から順番にお選びいただきます。座席に関するクレームは一切お受けできません。
チケットお渡し後はその場ですぐに受け取りお願いいたします。
必ず時間厳守でお願い致します。買い手様の都合で待ち合わせ時間に遅れられた場合、先に入場する可能性もございますが、その際も受取連絡はして頂きます。
公演前日、当日はこまめに連絡を取れる方でお願い致します。
解散後はサイチェンなどご自由に行っていただいて構いませんが、チケット回収がある場合の途中退場はお控えください
また、主催者側の公演中止以外のいかなる理由においてもキャンセル,返金は不可ですのでご了承ください。
代理購入,日本語の通じない方,男性の方のご購入はお控えください。",True,2026-09
