ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched,year_month
sold_key-to-lit-arena-tour-2026-neo-classics_1783663427388_15000,1783663427388,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-10 06:03:47,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,15000,"【4名義中3番手のお譲り。条件あり】全て初期当選/該当名義（変更ボタンあり）/すり替えなし/有効期限内/下3桁提示可
 
※以下の取引方法の説明と注意事項を必ず...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783086157422_5000,1783086157422,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同時入場,,,,,2026-07-03 13:42:37,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,5000,"6名義中6番手
全て該当名義/有効期限内／変更ボタン有/すり替えなし/下3桁提示可
当日指定したお時間に集合し、同時入場をしていただきます。
入場の際、QRの表...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783663310735_9000,1783663310735,key-to-lit-arena-tour-2026-neo-classics,2026-10-03,18:00,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-10 06:01:50,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,9000,"【4名義中4番手のお譲り。条件あり】全て初期当選/該当名義（変更ボタンあり）/すり替えなし/有効期限内/下3桁提示可
 
※以下の取引方法の説明と注意事項を必ず...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784632120667_18000,1784632120667,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-21 11:08:40,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,18000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定

2名義中2番手 復活当選なし、該当名義×2

公演当日は当方が指定...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784191895689_30000,1784191895689,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-16 08:51:35,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,30000,"すり替えなし2名義中2番手
該当エラー等なし
変更ボタン有 有効期限内 下3桁提示可能


開場30分前目安に集合して頂きます。
同時入場後 チケットを選ぶ際に...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783833438673_45000,1783833438673,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-12 05:17:18,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,45000,"情報局先行 座席未定/重複なし同行/すり替えなし/下3桁提示可/初期当選/該当(ボタンあり)・有効期限内名義

【前日夜-当日について】
・同時入場のため、会場...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783597240370_22000,1783597240370,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,12:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-09 11:40:40,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,22000,"当方（猪狩担）との同行/初期当選/該当名義/下3桁提示可能/有効期限内/変ボ有/同行者登録可能

ご覧いただきありがとうございます。
必ず最後まで購読お願いいた...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783049164832_0,1783049164832,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-03 03:26:04,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,0,"猪狩担不可/該当名義/有効期限内/すり替えなし/下3桁提示可/同行者登録お願いします。

友人が行けなくなってしまった為
同行者を探しております。

当日の場所...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783378723242_36000,1783378723242,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,QRコード共有,,,,,2026-07-06 22:58:43,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,36000,"初期当選/該当/有効期限内/下3桁提示可
すり替えなしの2連

同行者登録は買い手様でして頂きます。

体調不良・本人確認・ランダムエラー・一部メンバーの出演見...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783353403340_32000,1783353403340,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,公演前日QRコード共有,,,,,2026-07-06 15:56:43,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,32000,"QR毎/初期当選/有効期限内/すり替え重複なし/着ブロ希望なし

公演前日にログイン情報お伝えします。
体調不良やランダムエラー、出演者変更等で入場できない場合...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784094640263_20000,1784094640263,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,公演日7日前までにQRコード共有,,,,,2026-07-15 05:50:40,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,20000,"初期当選/QRごと/重複すり替えなし/有効期限内／下3桁提示可能/該当名義/変更ボタンなし
公演前日にログイン情報をお伝え致しますのでご自身で同行者登録を済ませ...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784128134436_6000,1784128134436,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,none,座席未定　条件あり　ランダム配布,,,,,2026-07-15 15:08:54,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,6000,"複数名義所持しているため、同時入場後に1度チケットを回収させていただき、当方が座席選択後にランダムに配布します。

チケットの選択にお時間をいただきますのであら...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1785324930554_33100,1785324930554,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,paper,female,当日ログイン情報,,,,,2026-07-29 11:35:30,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,33100,"
ログイン情報はAM10:00までにお伝えします
当日は当方会場へ迎えませんが、連絡が取れるように、させていただきます。
入場後は速やかにログアウトお願いいたし...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784693856755_33000,1784693856755,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,2名義中2番手,,,,,2026-07-22 04:17:36,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,33000,"2名義中2番手/初期当選/有効期限内/すり替えなし/下3桁提示可/着ブロ希望なし/座席未定/サイチェン可
2名義とも該当、復活当選なし

公演当日は当方が指定す...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783778619388_6000,1783778619388,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,none,同行,,,,,2026-07-11 14:03:39,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,6000,"入場時のエラーで入場ができなかった場合は必要手数料を抜いた全額返金いたします。

発券後半券を一度お預かりいたします。
お渡しできる半券がご用意でき次第お渡しし...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784716672649_13000,1784716672649,key-to-lit-arena-tour-2026-neo-classics,2026-10-04,17:30,マリンメッセ福岡 A館,electronic,female,同行,,,,,2026-07-22 10:37:52,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,13000,"3名義中3番手/初期当選/着ブロ指定なし/すり替えなし/有効期限内/下3桁提示可能/非該当名義含む

公演当日に指定した場所へ集合し同時入場していただきます。詳...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784819348942_20000,1784819348942,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,2名義中2番手,,,,,2026-07-23 15:09:08,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,20000,"2名義中2番手
該当名義/有効期限内/変更ボタン有/すり替えなし/下3桁提示可

当日指定した時間に集合し、同時入場をしていただきます。
事前に電話番号をお伺い...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783967340244_5500,1783967340244,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-13 18:29:00,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,5500,"【ランダム配布にご理解ある方のみご購入お願い致します】
同時入場後、ランダムでチケットをお渡しさせて頂きます。
ご自身での座席選択はできかねますのでご了承くださ...",False,2026-07
c996621oc7,1784552437566,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報共有,🩵,5.0,,QR,2026-07-20 13:00:37,2026-09-04 01:01:09,2026-08-28 12:01:10,transition_observed,sold,2,52000,"初期当選/QR毎/該当名義/重複・すり替えなし/有効期限内/下3桁提示可

同行者登録買い手様で登録可能

公演前日にログイン情報をお伝えします。
入場後、速や...",True,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784026755065_41000,1784026755065,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報をお送りします,,,,,2026-07-14 10:59:15,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,41000,"初期当選/座席未定/QR毎/重複無し/すり替え無し/有効期限内/下3桁提示可能/着ブロ指定なし/変更ボタンあり

同行者登録 代表者チェック買い手様で可能です。...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784037196962_36195,1784037196962,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,公演日前までにQRコード共有,,,,,2026-07-14 13:53:16,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,36195,初期/該当/期限内/同行者登録可/下3桁提示可/変ボアリ,False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784128226080_6000,1784128226080,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,pickup_number,none,座席未定　条件あり　ランダム配布,,,,,2026-07-15 15:10:26,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,6000,"複数名義所持しているため、同時入場後に1度チケットを回収させていただき、当方が座席選択後にランダムに配布します。

チケットの選択にお時間をいただきますのであら...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783770011854_18000,1783770011854,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-11 11:40:11,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,18000,"FC初期当選/2名義中1番手同行/下3桁提示可/該当名義/変更ボタン有り/有効期限内/着ブロ無し/すり替え無し

公演当日、開場時間10分前目安に集合して頂き同...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784242390854_40000,1784242390854,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-16 22:53:10,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,40000,"・2名義中1番手同行
・該当名義、有効期限内、初期当選、着ブロ希望なし、変更ボタンあり
・本人確認、同行者登録可
・当方が選択した2連のうち1枚をお渡し致します...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1785227381581_40000,1785227381581,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,公演日前日にQRコード共有,,,,,2026-07-28 08:29:41,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,40000,"初期当選/QR毎/非該当名義/重複・すり替えなし/有効期限内/下3桁提示可

※非該当名義です。

公演前日にログイン情報をお伝えします。
入場後、速やかにログ...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783967237722_6500,1783967237722,key-to-lit-arena-tour-2026-neo-classics,2026-10-09,18:00,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-13 18:27:17,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,6500,"【ランダム配布にご理解ある方のみご購入お願い致します】
同時入場後、ランダムでチケットをお渡しさせて頂きます。
ご自身での座席選択はできかねますのでご了承くださ...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783590782751_52000,1783590782751,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,female,公演3日前にログイン情報をご連絡いたします。,,,,,2026-07-09 09:53:02,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,52000,情報局先行/座席未定/初期当選/会員番号下3桁提示可/該当名義 変更ボタン有/重複すり替えなしQRごとのお譲り/有効期限内名義/Pay-easy支払済/着ブロ申...,False,2026-07
7aala51ch2,1784552375797,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ゆ,5.0,,同行番手,2026-07-20 12:59:35,2026-08-28 13:01:11,,,deleted,1,60000,"2名義中1番手同行　即8
両方とも該当(変ボあり)/初期当選/下3桁提示可/サイチェン可/有効会員

開場時間の15分前までに会場付近でお集まりいただき、同時入...",True,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784128276272_6000,1784128276272,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,none,ランダム配布,,,,,2026-07-15 15:11:16,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,6000,"複数名義所持しているため、同時入場後に1度チケットを回収させていただき、当方が座席選択後にランダムに配布します。

チケットの選択にお時間をいただきますのであら...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1782958427254_50000,1782958427254,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報を共有,,,,,2026-07-02 02:13:47,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,50000,"FC先行/初期当選/QR毎/座席未定/該当名義/変更ボタン無/有効期限内名義/下3桁提示可/クレカ決済済み

公演日前日にログイン情報お伝えします。

同行者登...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783903156163_25000,1783903156163,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,12:30,セキスイハイムスーパーアリーナ,electronic,female,4名義中4番手,,,,,2026-07-13 00:39:16,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,25000,4名義中4番手/初期当選/すべて該当名義/すり替えなし/下3桁提示可/有効期限内 / 発送物戻りなし/着ブロ希望なし/Pay-easy入金/サイチェン可/変更ボ...,False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783663620223_10000,1783663620223,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-10 06:07:00,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,10000,"すり替えなしランダム    
 
座席未定、複数名義所持、すり替えなしランダム配布、公演日3日前までに全ての下３桁提示可能
※メッセージいただければ、プライベー...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783590891959_52000,1783590891959,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演3日前にログイン情報をご連絡いたします。,,,,,2026-07-09 09:54:51,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,52000,情報局先行/座席未定/初期当選/会員番号下3桁提示可/該当名義 変更ボタン有/重複すり替えなしQRごとのお譲り/有効期限内名義/Pay-easy支払済/着ブロ申...,False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783939465726_8500,1783939465726,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行者登録可(本確対応可)・少数ランダム配布,,,,,2026-07-13 10:44:25,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,8500,"情報局先行/【本確対応可】/座席未定/ 少数ランダム配布/ 初期当選/ 該当名義/有効期限内/ 担当不問

開場20分前までに会場に待ち合わせし同時入場していた...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1785517036891_10000,1785517036891,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,指定席のみランダム,,,,,2026-07-31 16:57:16,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,10000,"ランダム配布ご理解いただける方のみご購入お願いします。初めての方も最後まで丁寧に対応いたします。
5名義以内での入場になります。開場~30分前に会場付近に集合予...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784429583308_11000,1784429583308,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-19 02:53:03,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,11000,"該当名義 / 有効期間内 / ランダム配布

・複数名義所持している為、同時入場後、一度全てのチケットを回収いたします。当方が座席選択後にランダムでチケットをお...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784888406507_3800,1784888406507,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,ランダム配布　同時入場,,,,,2026-07-24 10:20:06,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,3800,"公演当日15:45までに会場付近で待ち合わせし、同時入場していただきます。

購入者様は座席をお選びいただけません。
入場後は、発券したチケットを回収した後、一...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784324535279_0,1784324535279,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-17 21:42:15,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,0,"⭐︎重複すり替えなし同行/サイチェン可⭐︎
初期当選/該当名義/有効期限内/下3桁提示可

・当日は開場15分前を目安に会場周辺にてお待ち合わせし同時入場いたし...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784038985611_10000,1784038985611,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同時入場ランダム配布,,,,,2026-07-14 14:23:05,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,10000,"１名義のみランダム配布

＊プラベル出品可能

＊16:20ころ会場近くで待ち合わせをし、同時入場お願いいたします

＊４名義でご入場し、うちランダム配布１名義...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783954363307_3500,1783954363307,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,ランダム配布　同時入場,,,,,2026-07-13 14:52:43,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,3500,"公演当日15:45までに会場付近で待ち合わせし、同時入場していただきます。

購入者様は座席をお選びいただけません。
入場後は、発券したチケットを回収した後、一...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1783898936908_50000,1783898936908,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日QRコード共有,,,,,2026-07-12 23:28:56,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,50000,"FC先行/初期当選/QR毎/座席未定/該当名義/変更ボタン有/有効期限内名義/下3桁提示可

公演日前日にログイン情報お伝えします。
同行者登録ご自身でお願いい...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784336832040_30000,1784336832040,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-18 01:07:12,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,30000,"3名義中3番手
該当名義/有効期限内/変更ボタン有/すり替えなし/下3桁提示可

当日指定した時間に集合し、同時入場をしていただきます。
事前に電話番号をお伺い...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784517157014_10000,1784517157014,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,ランダム配布,,,,,2026-07-20 03:12:37,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,10000,"ランダム配布ご理解いただける方のみご購入お願いします。初めての方も最後まで丁寧に対応いたします。
5名義以内での入場になります。開場~30分前に会場付近に集合予...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1785446245125_0,1785446245125,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,公演前日にQRコード共有,,,,,2026-07-30 21:17:25,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,0,"単番QR毎/初期当選/非該当名義/有効期限内/下3桁提示可/発送物戻りなし/着ブロ希望なし

プライベート出品に切り替えます。プラベル対応可。

公演前日18時...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784337168582_35000,1784337168582,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-18 01:12:48,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,35000,"3名義中2番手
該当名義/有効期限内/変更ボタン有/すり替えなし/下3桁提示可

当日指定した時間に集合し、同時入場をしていただきます。
事前に電話番号をお伺い...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1782905966233_75000,1782905966233,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,,,,,2026-07-01 11:39:26,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,1,75000,"5名義中2番手 2連中の1枚
(※)座席選択権有

5名義全て
FC先行/初期当選/有効期限内/全該当名義/すり替えなし/下3桁提示

当日開場30分~1時間前...",False,2026-07
sold_key-to-lit-arena-tour-2026-neo-classics_1784095274903_8000,1784095274903,key-to-lit-arena-tour-2026-neo-classics,2026-10-10,17:30,セキスイハイムスーパーアリーナ,electronic,none,同行,,,,,2026-07-15 06:01:14,2026-09-04 01:01:09,2026-08-27 07:17:28,,sold,2,8000,【指定席(立見なし)の半券お渡し確約:1枚13000円、開演25分前までに指定席の半券お渡し:1枚23000円にて対応可能です。ご希望の場合は編集しますので必ず...,False,2026-07
