year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,current_active_tickets,current_avg_price,current_min_price,current_max_price,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-08,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,15,10,0,0.0,0,0,3,2,16859.933333333334,13000,34000
2026-08,yakusoku-no-hate,2026-09-29,13:00,[東京都] 東京国際フォーラム ホールA,8,6,0,0.0,0,0,1,1,20000.0,15000,40000
2026-08,yakusoku-no-hate,2026-09-29,18:00,[東京都] 東京国際フォーラム ホールA,16,14,0,0.0,0,0,1,1,14746.8125,12000,22000
