year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,current_active_tickets,current_avg_price,current_min_price,current_max_price,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-07,milesixtones-2026,2026-09-19,17:30,味の素スタジアム,192,42,0,0.0,0,0,134,16,29212.5,0,150000
2026-07,milesixtones-2026,2026-09-20,17:30,味の素スタジアム,109,31,0,0.0,0,0,65,13,26166.963302752294,0,65000
2026-07,milesixtones-2026,2026-11-07,17:00,ヤンマースタジアム長居,84,41,0,0.0,0,0,41,2,31755.95238095238,0,70000
2026-07,milesixtones-2026,2026-11-08,17:00,ヤンマースタジアム長居,100,64,0,0.0,0,0,34,2,31509.8,0,65000
2026-07,milesixtones-2026,2026-11-21,16:30,日産スタジアム,116,73,0,0.0,0,0,38,5,31401.275862068964,0,90000
2026-07,milesixtones-2026,2026-11-22,16:30,日産スタジアム,224,130,0,0.0,0,0,83,11,33650.49107142857,0,90000
