year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-06,yakusoku-no-hate,2026-09-28,,[東京都] 東京国際フォーラム ホールA,1,1,0,0,35000.0,35000,35000
2026-06,yakusoku-no-hate,2026-09-29,13:00,[東京都] 東京国際フォーラム ホールA,2,2,0,0,28500.0,18000,39000
